Chunk ID,Cluster,Confidence,Preview
chunk_191700,4,0.9758389524372582,"eact’ s useState Hooks anymore, everythi"
chunk_192150,4,0.9999926528266954,"= () => {   ...   const [stories, dispat"
chunk_192600,4,0.9999999117896333,: 'STORIES_FETCH_FAILURE' })       );   
chunk_193050,3,0.996918500574515,"esReducer = (state, action) => {   switc"
chunk_193500,3,0.998766684661138,",       };     case 'REMOVE_STORY':     "
chunk_193950,3,0.9985523480534262,_FETCH_FAILURE  sets the isLoading  bool
chunk_194400,4,0.9996448016011287,"ect with data , isLoading , and error  s"
chunk_194850,4,0.9999900830663684,cludes(searchTerm.toLowerCase())   );   
chunk_195300,4,0.9999873640826396,tAsyncStories  = () =>   new Promise((re
chunk_195750,0,0.9799586683497061," rid of impossible states, because it’ s"
chunk_196200,0,0.98005272209492, more about deriving state from props in
chunk_196650,0,0.9914558591158277,"nd predictable state, preventing unexpec"
chunk_197100,4,0.9999941812151759,"updates, reducing the risk of impossible"
chunk_197550,3,0.9995113478417046,informative Hacker News API to request p
chunk_198000,3,0.9997955474354284,ews API to fetch the data. Optional Hint
chunk_198450,4,0.9977572644615162,ecause everything is already in place. T
chunk_198900,4,0.9999889708495422,/search?query='; const App = () => {   .
chunk_199350,4,0.9999917599415509,", []);   ... }; First, the API_ENDPOINT "
chunk_199800,0,0.9642849193809896,"vious code example, we used JavaScript’ "
chunk_200250,3,0.9946529581064152,er to see stories related to the initial
chunk_200700,4,0.5913366029136221,or ’s source code . Recap all the source
chunk_201150,4,0.9500629187723549, dynamically retrieve and display inform
chunk_201600,3,0.9952348509245281,tax or promises within the useEf fect ho
chunk_202050,0,0.9854615860814424,ns. Specifying dependencies ensures that
chunk_202500,0,0.7878314685215332,"ore and update data retrieved from APIs,"
chunk_202950,4,0.9948418294419263,g states provides feedback to users whil
chunk_203400,4,0.9987111324986238," this case: 'react' ), we consistently s"
chunk_203850,3,0.9999157137798093,to get data from the remote API based on
chunk_204300,3,0.9999999834493566,"pends on factors like dataset size, sear"
chunk_204750,4,0.9998824856159735,. Optional Hints: The calculated value s
chunk_205200,4,0.9999993696555404,filtered by search term from the API. Pa
chunk_205650,4,0.999995254740828,"ate. Afterward, every time a user search"
chunk_206100,4,0.9999984367996856,  fetch(`${API_ENDPOINT}${searchTerm}`) 
chunk_206550,4,0.998236915047473,"ich is set as initial state), the search"
chunk_207000,4,0.9999994004648535,App = () => {   ...   React.useEffect(()
chunk_207450,4,0.9982895297478886,"_SUCCESS',           payload: result.hit"
chunk_207900,3,0.9999784849635343,e initial data fetch but also when these
chunk_208350,3,0.9996321778036299,to address this issue soon. Exercises: C
chunk_208800,3,0.9999999361935201,stion: How does client-side searching im
chunk_209250,3,0.9999999999893134,arching is preferable for lar ge dataset
chunk_209700,3,0.8939085050105415,"rs, especially if the API employs rate l"
chunk_210150,0,0.997545365484303," essentially a function itself, you can "
chunk_210600,4,0.9999988324925505,on expression (A). This new function is 
chunk_211050,4,0.9999958163871386,         dispatchStories({           typ
chunk_211500,0,0.9077218604564443,ook. Instead of using the data fetching 
chunk_211950,4,0.9682085497363098, dependency array (E) changes. As a resu
chunk_212400,4,0.9546127895337623,unction would be created each time the A
chunk_212850,4,0.9972775151400555,de-effect 3. update: state 4. re-render:
chunk_213300,4,0.9997726375504289, want to see the new data displayed in o
chunk_213750,4,0.3528267841826897,"hook depends on the handleFetchStories ,"
chunk_214200,0,0.9890731317491204,ck hook in React? Answer: useCallback is
chunk_214650,3,0.99999839076027," gument is the function to be memoized, "
chunk_215100,3,0.999999989459269,ata each time someone types in the input
chunk_215550,3,0.9996770617466555,ton. Task: The server -side search execu
chunk_216000,4,0.9958479684360384,ch as state by using the current search 
chunk_216450,4,0.9998923162843543,n (     <div>       <h1>My Hacker Storie
chunk_216900,4,0.9998128270107933,dler of the input field and the button. 
chunk_217350,4,0.9999386370140146,_ENDPOINT}${searchTerm}`   );   ...   co
chunk_217800,4,0.9999997870413693,ing a search request when clicking the b
chunk_218250,4,0.9998947635064097,"TORIES_FETCH_FAILURE' })       );   }, ["
chunk_218700,3,0.9994000779963119,tion button. Exercises: Compare your sou
chunk_219150,4,0.9219599666120154,because it’ s already derived from a sta
chunk_219600,3,0.9999756731367643,e native fetch API (which the browser pr
chunk_220050,3,0.9972562516108077,are a bit of f-task for the purpose of t
chunk_220500,4,0.9999565548356458," API, go ahead and implement it yourself"
chunk_220950,4,0.9991972506322057, promise. You don’ t have to transform t
chunk_221400,4,0.99954457709029,"pe: 'STORIES_FETCH_SUCCESS',           p"
chunk_221850,4,0.8700780508233708,e with these examples that axios is a po
chunk_222300,2,0.9498768569240188,s in React . Optional: Read more about a
chunk_222750,4,0.9484262012033643,ed to the native Fetch API. Question: Wh
chunk_223200,4,0.9999808549001793,sts in React? Answer: Axios provides a .
chunk_223650,4,0.9998983826014552,"be a remote API that gives you data, whe"
chunk_224100,4,0.8467265844796662,e from using then/catch to async/await. 
chunk_224550,4,0.9999802963594097, App = () => {   ...   const handleFetch
chunk_225000,4,0.7963621073553223,onous code. Actions after the await  key
chunk_225450,4,0.9996961173375453, });     try {       const result = awai
chunk_225900,4,0.7276206058968148,"synchronous way . However , using then/c"
chunk_226350,3,0.9999960001726849,tion: What is async/await? Answer: async
chunk_226800,3,0.8527480301540321,th asynchronous code in a more readable 
chunk_227250,4,0.9997625515291514,ning .then(). Question: Can you use asyn
chunk_227700,4,0.999620163190348,forms. A form is just a proper vehicle t
chunk_228150,4,0.9999998430388625,oring steps with some HTML/JavaScript. F
chunk_228600,4,0.9843791799567877,"         <button type=""submit"" disabled="
chunk_229050,4,0.9999628327225327," for the form event, it executes prevent"
chunk_229500,4,0.9999583379474494,ead of just a standalone button. In the 
chunk_229950,4,0.999999182842309,    onInputChange={onSearchInput}     > 
chunk_230400,4,0.9999999561862306,o the List component: src/App.jsx const 
chunk_230850,0,0.9870552556828859,dleRemoveStory} />       )}     </div>  
chunk_231300,0,0.9998833353205802,users as well. Exercises: Compare your s
chunk_231750,0,0.9995223944393451,"orm input in React? Answers: In React, f"
chunk_232200,0,0.999859492456124,rm submission behavior in React? Answers
chunk_232650,0,0.9999427262604433,Answers: Form validation in React is typ
chunk_233100,0,0.9937994119447284,ith a single onChange handler in React?A
chunk_233550,2,0.999998858826655," React So far , you have learned everyth"
chunk_234000,2,0.9999775096928689,hands dirty . My favorite approach: Lear
chunk_234450,2,0.9999998799244098,ly touch three aspects: advanced feature
chunk_234900,2,0.9999999792524366,"eeper into various subjects though, I ca"
chunk_235350,2,0.9374907945031137," most popular routing library for React,"
chunk_235800,0,0.9542834538425466,t solves. So it would end up being a pre
chunk_236250,0,0.9984920317061449,ple hooks in a real application (recomme
chunk_236700,2,0.9999596345587898,t Render Prop Components  and React High
chunk_237150,2,0.9999951626441731,l which power JavaScript build pipelines
chunk_237600,2,0.9999949479345392,"e very much appreciated. From here on, y"
chunk_238050,2,0.9999992824126752,s the following sections of the book hel
chunk_238500,2,0.9989417909207315,hoose a path). If this gets too overwhel
chunk_238950,2,0.9999117978199096,on in this chapter demonstrates an alter
chunk_239400,2,0.9686219335796435,ers will build upon your current applica
chunk_239850,2,0.9994381533764732,ostly a matter of what fits best for dev
chunk_240300,2,0.9999975716156297, our React application. If you don’ t wa
chunk_240750,2,0.9996091726577871, pre-configured in Vite. If you’re in co
chunk_241200,3,0.9999875979183601,'; ReactDOM.createRoot(document.getEleme
chunk_241650,2,0.999979396298477, sans-serif ;   -webkit- font-smoothing 
chunk_242100,4,0.9997549337167603,milar to the standard CSS you may have a
chunk_242550,4,0.8896974290809931,mit}       />       {stories.isError && 
chunk_243000,3,0.8880789018817212,rt axios from 'axios'; import './App.css
chunk_243450,4,0.8777996488417393,ight : 300;   letter-spacing : 2px; } Yo
chunk_243900,4,0.9998925901639623,a>     </span>     <span style={{ width:
chunk_244350,0,0.9481327832906329,"attribute for HTML  elements. In JSX, st"
chunk_244800,3,0.9911952078597823,"In your sr c/App.css  file, define the n"
chunk_245250,0,0.9838264983970253,psis ; } .item > span > a {   color: inh
chunk_245700,0,0.9782721100330497,.button:hover {   background : #171212; 
chunk_246150,4,0.9997839252896412,ent: src/App.jsx const SearchForm = ({ .
chunk_246600,4,0.9998991669897347, the SearchForm component a flexible sty
chunk_247050,4,0.9999869246336368,ue={value}         onChange={onInputChan
chunk_247500,0,0.9084023811545981,or : transparent ;   font-size : 24px; }
chunk_247950,4,0.9924461423111982,"e Style Sheets), styling can become more"
chunk_248400,2,0.99999490212287,his section . OceanofPDF .comCSS Modules
chunk_248850,3,0.9999206193570919,"p.module.css , start with the first CSS "
chunk_249300,0,0.8629902309837273, JavaScript object where the name of the
chunk_249750,3,0.9494732653117093,yles.container}>       <h1 className={st
chunk_250200,4,0.9843567296595983,; }; There are various ways to add multi
chunk_250650,4,0.9923403659328041,ents}</span>     <span style={{ width: '
chunk_251100,0,0.5120221350029344,ures like CSS nesting (see the previous 
chunk_251550,3,0.9859512090007664,{   background : transparent ;   border:
chunk_252000,4,0.9998011015259546,access the style with styles['button_sma
chunk_252450,4,0.9991579663127635,ng>     </InputWithLabel>     <button   
chunk_252900,3,0.9702881297462168,ependency: src/App.jsx import clsx from 
chunk_253350,0,0.9053812063274567,"tton, { [styles.buttonLarge ]: isLarge }"
chunk_253800,4,0.9932628826145655,); }; And finish up the remaining style 
chunk_254250,3,0.999443088616408,ection applies: some of these styles lik
chunk_254700,2,0.9999911443555513,ed. Exercises: Compare your source code 
chunk_255150,2,0.9855358167081414, command line: Command Line npm install 
chunk_255600,3,0.9916513252642614,"background: linear-gradient(to left, #b6"
chunk_256050,4,0.9996640659199427,) as functions. Oncea function is called
chunk_256500,4,0.6316603660921999,g went wrong ...</p>}       {stories.isL
chunk_256950,0,0.9753997803663665,g a dedicated styled component for it. S
chunk_257400,3,0.980784513294111,"     <StyledColumn width=""10%"">       <S"
chunk_257850,0,0.9939270650710467," arrow function’ s body , it becomes a c"
chunk_258300,0,0.9943470953740895,ponents by default. Nested elements are 
chunk_258750,0,0.8770343882998486,ibrary’ s function. The specialized butt
chunk_259200,4,0.9999960307266255,ing form element is used in the real HTM
chunk_259650,4,0.9757775667758918,d={!searchTerm}>       Submit     </Styl
chunk_260100,0,0.9827310290763321, </>   ); }; And its matching styled com
chunk_260550,2,0.9792107956090235,ctual React components. Styled Component
chunk_261000,2,0.9990835075811995,their approaches (e.g. Styled Components
chunk_261450,2,0.9937586560795981,using Styled Components with the help of
chunk_261900,2,0.9999896897368242,ilds on the “CSS in React” we covered ea
chunk_262350,2,0.9924781330782383,gin-svgr --save-dev Next the new plugin 
chunk_262800,3,0.9999999999936051,"encoding=""iso-8859-1""?> <!-- Generator: "
chunk_263250,3,1.0,""">   <g>     <path d=""M113.636,272.638c-"
chunk_263700,2,0.9998661778753708,".958l89.173,89.209\ l158.9-158.97l-40.34"
chunk_264150,3,0.944191604497859,ck } from './check.svg'; Here we are imp
chunk_264600,4,0.9996951623497711,idth: '30%' }}>{item.author}</span>     
chunk_265050,2,0.9967969783715175,you can give your SVG icon in the button
chunk_265500,2,0.9999997634981237,"d tools like Webpack, because you have t"
chunk_265950,2,0.9993016422274559,ck for this section . OceanofPDF .comRea
chunk_266400,2,0.9994557877612453,ce. Typed programming languages like Typ
chunk_266850,3,0.7453487180848691,dvanced) This section is just here for t
chunk_267300,0,0.8156989706758201,ll briefly look at React’ s Strict Mode 
chunk_267750,0,0.8656609328209862,ng in the browser ’s developer tools. Ho
chunk_268200,0,0.9982653500814064, => {   ...   React.useEffect(() => {   
chunk_268650,3,0.9389458155482787,ehavior (even for seasoned React develop
chunk_269100,3,0.9999999999667182,", which means that the result of a succe"
chunk_269550,0,0.999921898255589, removed automatically . Both of these b
chunk_270000,0,0.9969128273502212,oduction environment: src/main.jsx React
chunk_270450,4,0.8538345231312187,(updating). By passing an empty dependen
chunk_270900,0,0.965732217487236,"rageState = (key, initialState) => {   c"
chunk_271350,4,0.9919021073461739, for the initial rendering of the compon
chunk_271800,0,0.5299213976827706,eact’ s useRef Hook which keeps its ref.
chunk_272250,0,0.9899238116452795, (!isMounted.current) {       isMounted.
chunk_272700,0,0.975402223815763,false  boolean called isMounted . As a r
chunk_273150,0,0.590501455395689,ef fect function for the first time rend
chunk_273600,4,0.9778338153159457,only on update . Read more about running
chunk_274050,3,0.939650959002946,        <Item           key={item.object
chunk_274500,3,0.9983365283576257, the console.log()  on the left-hand sid
chunk_274950,0,0.9996449891091621," the App component renders, followed by "
chunk_275400,0,0.9770736784886696,blems with your implementation in order 
chunk_275850,4,0.9973114985043028,"nce the data arrives, both components re"
chunk_276300,4,0.9885591417360934,ualization B:App B:List What’ s striking
chunk_276750,0,0.999671859519702,"e-renders, its descendent components re-"
chunk_277200,3,0.5921387397223625,er if they are not af fected by an updat
chunk_277650,4,0.9696042090645293,             onRemoveItem={onRemoveItem}
chunk_278100,4,0.9998256059532723,"App component re-renders, it always crea"
chunk_278550,4,0.9770938313113959,);   ...   console.log('B:App');   retur
chunk_279000,0,0.968176414132432,", and only the App component re-renders "
chunk_279450,0,0.9996679652790063,"n, sometimes memo  alone doesn’ t help, "
chunk_279900,0,0.9597180034261493,performance-intensive computations in ou
chunk_280350,3,0.8343784154456433,mments(stories);   return (     <div>   
chunk_280800,4,0.7113532723274265,alue of summed comments on every render 
chunk_281250,4,0.9113317028337805,We can tell React to only run a function
chunk_281700,0,0.767473660371872,"ncy array , here stories , has changed. "
chunk_282150,0,0.8587770434474629, React’ s rendering mechanism is pretty 
chunk_282600,3,0.9098439913473538,r ’s developer tools and try its various
chunk_283050,2,0.8828243188296964," s the case, apply performance optimizat"
chunk_283500,2,0.9969773245465167,ypeScript for JavaScript and React has m
chunk_283950,2,0.9985514434264016,ing code blocks or performing a lar ger 
chunk_284400,2,0.9996801690761719, install typescript @types/react @types/
chunk_284850,3,0.9935994244488422,"{     ""target"" : ""ES2020"" ,     ""useDefi"
chunk_285300,3,0.9971373321481619,"UnusedParameters"" : true,     ""noFallthr"
chunk_285750,2,0.5859724006324246,"ude"" : [""vite.config.ts"" ] } If you have"
chunk_286200,2,0.9999546920654862,    'react-refresh/only-export-component
chunk_286650,2,0.9886690610082548," type=""image/svg+xml"" href=""/vite.svg"" /"
chunk_287100,3,0.9985458777213874,the command line. You may encounter comp
chunk_287550,2,0.9984408892163594,"tart, however , we are missing type defi"
chunk_288000,3,0.9999888088110626,ing error: Argument of type ‘HTMLElement
chunk_288450,0,0.8551532593553411,” by using a so called type assertion (h
chunk_288900,0,0.9937039999043662,ents as string primitives: src/App.tsx c
chunk_289350,0,0.9989645022035517,e updater function) that takes a new val
chunk_289800,0,0.8416747112272581,ld already infer this type from React’ s
chunk_290250,0,0.9844297830771824, );   React.useEffect(() => {     localS
chunk_290700,0,0.9998904841172961,"t string primitive, then the returned cu"
chunk_291150,0,0.9997007764797173,ook potential types (here with a so call
chunk_291600,0,0.9078083647753816,"onents, like in our case, there are mult"
chunk_292050,4,0.9939715657643443,objectID: string;     url: string;     t
chunk_292500,4,0.9998771508649166,"stom Story  type outside the component, "
chunk_292950,4,0.9850753992357215,"t and returns nothing. Next, clean up th"
chunk_293400,4,0.7425944424631112,following implementation: src/App.tsx ty
chunk_293850,4,0.9999985716832609, that development becomes increasingly d
chunk_294300,4,0.9999995613332938,   };   ... };The reducer function manag
chunk_294750,4,0.9965465858415375,on: StoriesAction ) => {   ... }; The Ac
chunk_295200,4,0.9999998320731577,chSuccessAction = {   type: 'STORIES_FET
chunk_295650,4,0.9966267987940994," current state, action, and returned sta"
chunk_296100,4,0.9912309537111212,e SearchFormProps = {   searchTerm: stri
chunk_296550,4,0.9999919048125423,"more specific type. Next, going up to th"
chunk_297000,0,0.9989514368900617,. }; All that’ s left is the InputW ithL
chunk_297450,0,0.9351237624807176,urned ref type safe and typed it as read
chunk_297900,0,0.9753158457767253,ring;   type?: string;   onInputChange: 
chunk_298350,0,0.9997466210740994,e children  prop has a lot of TypeScript
chunk_298800,0,0.983060945015577,"s, custom React hooks, or React function"
chunk_299250,2,0.9986848083084706,p of your head. While you continue with 
chunk_299700,3,0.9999999924671101,ity and functionality before using it in
chunk_300150,3,0.9999999999459135, While unit tests are quick and easy to 
chunk_300600,4,0.999109452851174, component-specific testing technique ca
chunk_301050,3,0.9924459119470648,"ing events like mouse clicks, and select"
chunk_301500,3,0.997901661606334,"ally: package.json ""dev"": ""vite"", ""build"
chunk_301950,3,0.9996479598392926,suites and test cases are commonly used 
chunk_302400,3,0.9988717359788554,    expect(false).toBe(false);   }); });
chunk_302850,3,0.9996297241000006, sense to use them with test suites: Cod
chunk_303300,3,0.9987983834315907, ✓ true to be true      ✓ false to be fa
chunk_303750,3,0.9489377433727384,"” to see all of them), such as pressing "
chunk_304200,3,0.999999763908391,ailed test in red: Command Line Assertio
chunk_304650,3,0.9994956278671779,"show help, press q to quit Familiarize y"
chunk_305100,3,0.9999370309103829, toBe  is only one of many available ass
chunk_305550,3,0.9995058800985364,npm run test ) and one for developing yo
chunk_306000,3,0.999999939535174,"tions in isolation. For functions, unit "
chunk_306450,4,0.9999682055806305, The exercises at the end of this chapte
chunk_306900,4,0.9999986387958614,"   SearchForm,   InputWithLabel, } from "
chunk_307350,4,0.9995615794824061," points: 4,   objectID: 0, }; const stor"
chunk_307800,4,0.9999997499443822,an use to perform the rest as exercise y
chunk_308250,4,0.9999999958852186,State = // TODO: the expected state     
chunk_308700,3,0.999939301774477,"state = { data: stories, isLoading: fals"
chunk_309150,4,0.9999047148927085,"the objects are the same, however , thei"
chunk_309600,3,0.9998959754588866,n);     const expectedState = {       da
chunk_310050,3,0.960394801377956,you can still use toBe . Also note that 
chunk_310500,3,0.9999301231034334,e expect the following new state. Every 
chunk_310950,3,0.9999540349396817,ons  like toBe  and toStrictEqual . Unit
chunk_311400,3,0.999997295962306,onent has to end up somewhere (e.g. head
chunk_311850,4,0.8094499441776942,"gins: [react()],   test: {     environme"
chunk_312300,3,0.8754721692504925,s import { defineConfig } from 'vite'; i
chunk_312750,3,0.9933220081599736,"* as matchers  from ""@testing-library/je"
chunk_313200,4,0.9865362492295899,"est'; import {   render,   screen,   fir"
chunk_313650,4,0.9999801024896451, – one of our previously defined stories
chunk_314100,3,0.8578674830206727," test file), so we can use the debug  fu"
chunk_314550,0,0.974905103888933,ents. The output should be similar to th
chunk_315000,4,0.9940831050607079, </div> </body> Here you should form the
chunk_315450,4,0.8067823109766799,"  it('renders all properties', () => {  "
chunk_315900,3,0.9999354096909525,ent with the text “Jordan Walke” is in t
chunk_316350,3,0.8247123898889881,etByText  function returns the element w
chunk_316800,3,0.9989623643826024,);     expect(screen.getByRole('button')
chunk_317250,3,0.9999979318053889, if you provide a role that’ s not avail
chunk_317700,3,0.9999066050815301,ble to find an accessible element with t
chunk_318150,4,0.9081745903716003,"ected. For example, the Item component’ "
chunk_318600,4,0.9691027089887598,"vi } from 'vitest'; ... describe('Item',"
chunk_319050,3,0.9878387180207938, }); }); Vitest lets us pass a test-spec
chunk_319500,3,0.9999721045638724,"ledWith , to verify ar guments that are "
chunk_319950,4,0.9400486244631747,tested the Item component’ s input and o
chunk_320400,4,0.9994962314499778,erything all together . We will test the
chunk_320850,4,0.9997014521788059,"rmProps = {     searchTerm: 'React',    "
chunk_321300,4,0.9999057133764436,om R TL is the perfect candidate to retu
chunk_321750,3,0.9951925522521539,ich is the displayed value in our test a
chunk_322200,4,0.9999988618853959,o assert the rendered label: src/App.tes
chunk_322650,3,0.9999554882133855,r components that render multiple labels
chunk_323100,4,0.9999998513686105,s it would be more interesting to test t
chunk_323550,4,0.9999958808796802," onSearchInput on input field change', ("
chunk_324000,4,0.9978742574872435,Props.onSearchSubmit).toHaveBeenCalledTi
chunk_324450,4,0.9975875831161473, t care about the component tree either 
chunk_324900,3,0.6112728244159098,onent. Real testing with R TL starts fur
chunk_325350,4,0.9986737010783223,ssertions more bullet proof. Add tests f
chunk_325800,4,0.9994500306276095,kes requests for data from a remote API 
chunk_326250,4,0.9999984564927448, and assume the correct data is mocked f
chunk_326700,4,0.9999047628438915,omponent’ s initial render . With async/
chunk_327150,4,0.9475567044063048,(<App />);     screen.debug();     await
chunk_327600,4,0.9953312812600269,"tching data', async () => {     const pr"
chunk_328050,3,0.9999999999879208, queryByText  instead of the getByText  
chunk_328500,4,0.9999985261474283,"atch a part of it. Next, we can assert w"
chunk_328950,4,0.9844553120186839,romise);     expect(screen.queryByText(/
chunk_329400,4,0.999123711927851,tch block: src/App.test.jsx describe('Ap
chunk_329850,3,0.9999999652832235,oBeNull();       expect(screen.queryByTe
chunk_330300,4,0.7148185648296063,w the initial data fetching works for ou
chunk_330750,3,0.9626387692416598,".test.jsx describe('App', () => {   ... "
chunk_331200,4,0.9978873793534511,Text('Dismiss')[0]);    expect(screen.ge
chunk_331650,3,0.8534201817230997,reactPromise = Promise.resolve({       d
chunk_332100,3,0.9999980374498636,   if (url.includes('React')) {         
chunk_332550,4,0.9997541050228256,elated stories). If we provide an incorr
chunk_333000,3,0.9405374116138016,});     // Initial Render     render(<Ap
chunk_333450,4,0.516678738321016,'Brendan Eich')).toBeNull();   }); }); W
chunk_333900,4,0.999892411727439,n the actual input field: src/App.test.j
chunk_334350,4,0.9995356110341048,   target: {         value: 'JavaScript'
chunk_334800,4,0.9969671755365279,"pp.test.jsx describe('App', () => {   .."
chunk_335250,4,0.8488832283221458,ct(       screen.queryByText('Dan Abramo
chunk_335700,4,0.9889585995939274,m the API – with the tools we’ve used. R
chunk_336150,3,0.9968555115122057, changes from this section . Read more a
chunk_336600,3,0.9999984453879027,apshot is compared to the same snapshot 
chunk_337050,4,0.9992058648295795,"('SearchForm', () => {   ...   it('rende"
chunk_337500,4,0.9999919104751952,"ext, head to src/App.jsx  file and chang"
chunk_337950,3,0.9999999960367063,erm}>       Submit     </button>  </form
chunk_338400,3,0.9828385090798711,"command line. To fix it, we would go int"
chunk_338850,3,0.9616519856901851, control platforms like git. This is how
chunk_339300,2,0.9909284728403586, section .Add one snapshot test for each
chunk_339750,2,0.999738958037578,metimes also called modules). For learni
chunk_340200,2,0.9999967915579219, note that there’ s no right way to stru
chunk_340650,0,0.719224724602301, of our components in the sr c/ folder: 
chunk_341100,4,0.9999998778726752,"x const List = ({ list, onRemoveItem }) "
chunk_341550,0,0.9997218238212557,"on"" onClick={() => onRemoveItem(item)}> "
chunk_342000,0,0.958463823951716," ({   id,   value,   type = 'text',   on"
chunk_342450,4,0.9978537891439809,   />     </>   ); }; export { InputWith
chunk_342900,4,0.9999915790023131,"ut,   onSearchSubmit, }) => (   <form on"
chunk_343350,0,0.9909242099129416," InputW ithLabel, because it’ s only use"
chunk_343800,0,0.8648855470367486, a component (e.g. Item) is dedicated to
chunk_344250,2,0.9219112776932461,e dif ferent responsibilities like styli
chunk_344700,3,0.9986676266804217," e, especially once the project grows. U"
chunk_345150,2,0.9999906802010242,-- test.js -- types.js - shared/ -- Butt
chunk_345600,2,0.9997643864831298,"/file structures. However , in the exerc"
chunk_346050,2,0.9999981388906728,current folder structure if you feel con
chunk_346500,3,0.9833275112641301,these tasks without the optional hints  
chunk_346950,4,0.9974225688234135,"rting of each property by title, author "
chunk_347400,4,0.9999302749811751,propriate sort function on the list . Us
chunk_347850,4,0.9998528941840554,lex' }}>       <span style={{ width: '40
chunk_348300,4,0.999374116533967,e for the most basic layout. To match th
chunk_348750,4,0.9999969163782305,idth: '10%' }}>{item.points}</span>     
chunk_349200,4,0.9999912355786009,e the new sort state. This can also be d
chunk_349650,4,0.9978301924404248, React.useState('NONE');   const handleS
chunk_350100,4,0.9999471791370438,    <ul>       <li>         <span>      
chunk_350550,4,0.9979577707744307,"span>           <button type=""button"" on"
chunk_351000,4,0.945199941110506,"Script isn’ t trivial, because every Jav"
chunk_351450,4,0.9999914582167142,rom 'react'; import axios from 'axios'; 
chunk_351900,4,0.9999982458632,"{   NONE: (list) => list,   TITLE: (list"
chunk_352350,4,0.9998447802994445,"moveItem }) => {   const [sort, setSort]"
chunk_352800,4,0.9976633927843167,: First we extracted the sort function f
chunk_353250,3,0.9999897053984174,r ’s source code . Recap all the source 
chunk_353700,4,0.6855848955550201,"re works, but the ordering only includes"
chunk_354150,4,0.9998511159095477,e sort function from the dictionary with
chunk_354600,4,0.9998459809576253,"State({     sortKey: 'NONE',     isRever"
chunk_355050,4,0.9999990782482071,);  const handleSort = (sortKey) => {   
chunk_355500,4,0.9999800822483056,"const List = ({ list, onRemoveItem }) =>"
chunk_355950,4,0.9875226748055321,e reverse sort is now operational! Congr
chunk_356400,0,0.944436437832486,alue pair and just write the name: Code 
chunk_356850,4,0.994204159853631,"know , sort the list by “T itle” and sea"
chunk_357300,4,0.9986141483593138,"hich hit the API, and provide a button t"
chunk_357750,4,0.9999941707679137,e last five URLs from urls  can be used 
chunk_358200,4,0.9998725819128224,ng the current url state for data fetchi
chunk_358650,4,0.9999997723594279,"      type: 'STORIES_FETCH_SUCCESS',    "
chunk_359100,4,0.9999997198483578, {     const url = `${API_ENDPOINT}${sea
chunk_359550,4,0.9999989568525406,{   ...   const handleLastSearch = (url)
chunk_360000,4,0.9999717948999868, whole URL  of the last search in the bu
chunk_360450,4,0.9953567630517891,) => (         <button           key={se
chunk_360900,4,0.9998991369207514,m for each url within the array’ s map m
chunk_361350,4,0.999999364567205,te a new url to the list of urls  to tri
chunk_361800,4,0.9999999244560656,ction: src/App.jsx const getUrl = (searc
chunk_362250,4,0.9994223702409699, used somewhere else in the App componen
chunk_362700,4,0.9998322760432035,is used for each button element as key a
chunk_363150,4,0.9999886327293037,...     </div>   ); }; It’s not the perf
chunk_363600,4,0.9999987156704583, Searching twice for “React” shouldn’ t 
chunk_364050,4,0.9999723554387168,"tead of five by removing the last one, i"
chunk_364500,4,0.9998344007652992, searches into one button if they follow
chunk_364950,3,0.9999973247950295,rm = result[result.length - 1];       if
chunk_365400,4,0.9999996177228943,s search term is dif ferent from the cur
chunk_365850,4,0.9999990291950405,eLastSearch = (searchTerm) => {     setS
chunk_366300,4,0.9999997492911378,LastSearch={handleLastSearch}       />  
chunk_366750,3,0.9999999999723457, knowledge was needed to accomplish it. 
chunk_367200,3,0.9999677314858781,ection . Read more about grouping in Jav
chunk_367650,3,0.9999995768143933,"operty , which is 0 in the first respons"
chunk_368100,3,0.9982353311246596, one of the buttons leads to fetching an
chunk_368550,3,0.9987929086852038,lity for fetching succeeding pages. Impl
chunk_369000,4,0.9926224237688304,nt so it can deal with paginated data la
chunk_369450,3,0.6788574149302746, (searchTerm) =>   `${API_BASE}${API_SEA
chunk_369900,3,0.990530766140096,"r API endpoint, which is no longer in ou"
chunk_370350,4,0.9795292735042528,e page  follow it: src/App.jsx const ext
chunk_370800,4,0.9998229903599363,url https://hn.algolia.com/api/v1/search
chunk_371250,4,0.9992688056121548,l);       dispatchStories({         type
chunk_371700,4,0.9999977573198316,   ...     case 'STORIES_FETCH_SUCCESS':
chunk_372150,3,0.9573433415646819,"0, isLoading: false, isError: false }   "
chunk_372600,4,0.999726392144338,>   `${API_BASE}${API_SEARCH}?${PARAM_SE
chunk_373050,4,0.999993800918419,"rch = (searchTerm, page) => {     const "
chunk_373500,4,0.9999999347233078,: src/App.jsx const App = () => {   ... 
chunk_373950,3,0.9999999181401937,       More       </button>     </div>  
chunk_374400,3,0.5719948909883843,"new data , concatenating the paginated l"
chunk_374850,3,0.7093994577333561,".page,       };     case 'STORIES_FETCH_"
chunk_375300,4,0.9574561931341246,– which is an empty list in the beginnin
chunk_375750,3,0.9921086797852339,"(         <button type=""button"" onClick="
chunk_376200,3,0.9999999999511431,s from this section . Revisit the Hacker
chunk_376650,3,0.9999943324688467,"ton, how would you implement infinite pa"
chunk_377100,2,0.8270596836362464, to deploy a React application to produc
